index,date,north,east,individ,gender
SEP0200636,2020-08-28,6912693,551382,NRM_1034,Hane
SEP0200638,2020-10-01,6914839,520560,NRM_696,Hane
SEP0200640,2020-09-19,6915967,522229,BI406565,Hona
SEP0200641,2020-09-13,6911533,520182,BI406565,Hona
SEP0200647,2020-09-11,6945199,540847,BI041076,Hona
SEP0200650,2020-09-09,6920840,492146,NRM_646,Hane
SEP0200660,2020-09-01,6907224,517030,BI407281,Hona
SEP0200664,2020-09-20,6903983,509007,NRM_856,Hona
SEP0200675,2020-09-03,6939602,568706,NRM_902,Hane
SEP0200676,2020-09-21,6914411,524153,NRM_644,Hane
SEP0200678,2020-09-18,6934103,523064,BI407050,Hane
SEP0200682,2020-09-04,6918008,562632,BI409208,Hane
SEP0200684,2020-09-13,6911648,521489,BI406565,Hona
SEP0200687,2020-09-01,6907219,514969,NRM_1268,Hona
SEP0200693,2020-09-17,6937333,521997,BI406720,Hona
SEP0200698,2020-09-07,6944000,533824,NRM_641,Hane
SEP0200700,2020-10-14,6991751,649478,NRM_864,Hona
SEP0200703,2020-09-18,6989792,647469,NRM_864,Hona
SEP0200707,2020-09-11,6993241,650257,BI406629,Hona
SEP0200708,2020-09-07,6987978,647579,NRM_901,Hona
SEP0200722,2020-09-02,6973291,630668,NRM_865,Hona
SEP0200727,2020-10-06,7088469,668635,BI080642,Hona
SEP0200728,2020-10-09,7019866,574051,NRM_734,Hona
SEP0200739,2020-10-17,6940370,601341,NRM_1020,Hane
SEP0200740,2020-09-14,7080290,650894,NRM_1237,Hona
SEP0200749,2020-10-14,6992978,645996,BI406629,Hona
SEP0200755,2020-09-02,6973427,628069,NRM_865,Hona
SEP0200757,2020-09-02,6973631,627982,NRM_865,Hona
SEP0200760,2020-10-02,6913085,519987,NRM_696,Hane
SEP0200766,2020-09-02,6974044,624869,NRM_865,Hona
SEP0200779,2020-09-26,7081439,652914,BI406714,Hona
SEP0200795,2020-09-27,7023192,575755,BI406781,Hane
SEP0200796,2020-10-02,7021949,575210,NRM_734,Hona
SEP0200797,2020-10-04,7020690,573044,NRM_734,Hona
SEP0200799,2020-10-03,7020875,573255,NRM_734,Hona
SEP0200800,2020-10-17,7063989,639416,BI406589,Hona
SEP0200804,2020-09-26,7062863,671109,NRM_1006,Hane
SEP0200807,2020-09-13,7035149,643154,BI406652,Hona
SEP0200810,2020-09-25,7063754,657021,NRM_1353,Hona
SEP0200811,2020-09-20,7036118,644180,BI406643,Hona
SEP0200812,2020-08-23,7074338,628842,NRM_633,Hane
SEP0200813,2020-09-26,7059527,653386,BI406560,Hona
SEP0200819,2020-10-08,7080349,624255,NRM_1157,Hane
SEP0200823,2020-09-21,7047185,646706,NRM_766,Hane
SEP0200828,2020-10-16,7056631,642422,BI406589,Hona
SEP0200830,2020-09-22,7052369,640122,BI406693,Hona
SEP0200841,2020-09-27,7047643,652466,BI406669,Hane
SEP0200845,2020-09-20,7072577,643662,BI406652,Hona
SEP0200877,2020-09-17,6973616,615343,BI406587,Hane
SEP0200881,2020-09-28,7060981,679945,BI406730,Hona
SEP0200885,2020-09-26,7061931,672477,NRM_632,Hona
SEP0200896,2020-09-19,7057045,653225,NRM_767,Hona
SEP0200898,2020-09-28,7012483,615380,NRM_838,Hane
SEP0200904,2020-09-14,6932920,529849,NRM_879,Hane
SEP0200908,2020-09-07,6939851,527568,BI406665,Hane
SEP0200912,2020-09-03,6932562,530018,NRM_879,Hane
SEP0200915,2020-09-13,6932931,530038,BI407050,Hane
SEP0200918,2020-10-09,6891114,514314,BI080259,Hona
SEP0200921,2020-09-20,6940807,525876,BI407050,Hane
SEP0200923,2020-09-12,6942813,525714,BI406665,Hane
SEP0200926,2020-09-10,6942171,523201,NRM_879,Hane
SEP0200930,2020-09-20,6938594,525678,NRM_689,Hane
SEP0200936,2020-09-08,6927215,531728,BI409230,Hane
SEP0200942,2020-08-30,6945762,541224,NRM_641,Hane
SEP0200948,2020-09-10,6914767,549785,NRM_1034,Hane
SEP0200949,2020-09-20,6916960,551591,NRM_1453,Hona
SEP0200951,2020-09-10,6917314,554457,BI409194,Hane
SEP0200962,2020-09-02,6907483,513396,NRM_1268,Hona
SEP0200968,2020-10-24,6943742,549113,NRM_951,Hona
SEP0200969,2020-09-14,6934141,529899,NRM_879,Hane
SEP0200970,2020-09-14,6937779,525991,BI406665,Hane
SEP0200974,2020-10-30,6942156,522056,NRM_689,Hane
SEP0200977,2020-10-13,6932654,529715,NRM_689,Hane
SEP0200982,2020-09-06,6937870,527797,BI406665,Hane
SEP0200983,2020-09-19,6938853,525868,BI407050,Hane
SEP0200990,2020-09-13,6944030,551290,NRM_1066,Hane
SEP0201000,2020-09-29,6916434,530085,BI409265,Hona
SEP0201003,2020-09-15,6938853,540009,NRM_641,Hane
SEP0201005,2020-10-04,6895127,517490,NRM_735,Hona
SEP0201010,2020-09-02,6906696,514294,NRM_855,Hona
SEP0201012,2020-09-17,6937801,565132,NRM_1066,Hane
SEP0201013,2020-10-04,6920351,561139,BI409208,Hane
SEP0201018,2020-09-11,6915494,561744,NRM_812,Hona
SEP0201020,2020-09-03,6939571,527562,BI406665,Hane
SEP0201026,2020-10-07,6945623,562567,NRM_1066,Hane
SEP0201028,2020-10-17,6919950,526353,NRM_1034,Hane
SEP0201029,2020-09-20,6935716,519939,NRM_689,Hane
SEP0201037,2020-09-07,6941253,562908,NRM_902,Hane
SEP0201041,2020-08-22,6925638,546382,BI409208,Hane
SEP0201042,2020-08-21,6944112,534520,NRM_641,Hane
SEP0201044,2020-09-07,6942470,535334,BI406665,Hane
SEP0201046,2020-09-04,6941241,531053,BI406665,Hane
SEP0201049,2020-09-01,6971011,541600,NRM_815,Hona
SEP0201051,2020-09-27,6938276,528504,BI407050,Hane
SEP0201052,2020-08-31,6941137,526976,NRM_879,Hane
SEP0201054,2020-08-21,6940686,540983,BI041076,Hona
SEP0201057,2020-09-03,6941956,526731,NRM_879,Hane
SEP0201059,2020-09-11,6947032,563259,NRM_688,Hane
SEP0201061,2020-08-31,6942256,540997,NRM_641,Hane
SEP0201064,2020-10-10,6938019,537045,NRM_641,Hane
SEP0201068,2020-09-26,6928271,521190,NRM_690,Hona
SEP0201070,2020-10-09,6940339,530294,BI407050,Hane
SEP0201073,2020-09-29,6920664,530352,NRM_1034,Hane
SEP0201075,2020-09-09,6933470,522703,NRM_690,Hona
SEP0201077,2020-09-19,6934717,519807,NRM_689,Hane
SEP0201079,2020-09-08,6942710,524340,BI406665,Hane
SEP0201083,2020-08-31,6936885,528532,NRM_770,Hane
SEP0201085,2020-08-25,6926265,507960,BI406680,Hona
SEP0201086,2020-08-21,6914923,518563,NRM_644,Hane
SEP0201087,2020-08-23,6931373,509583,BI407050,Hane
SEP0201089,2020-08-29,6923997,521936,NRM_690,Hona
SEP0201090,2020-09-11,6938953,570855,NRM_902,Hane
SEP0201091,2020-09-12,6941891,521859,BI409167,Hane
SEP0201094,2020-09-25,6947268,556133,BI407129,Hane
SEP0201097,2020-08-21,6937875,522643,BI406665,Hane
SEP0201126,2020-09-19,6941502,552245,NRM_688,Hane
SEP0201129,2020-10-01,6940763,550560,NRM_641,Hane
SEP0201140,2020-10-07,6920903,564644,BI409230,Hane
SEP0201142,2020-09-13,6939986,562729,NRM_688,Hane
SEP0201143,2020-09-27,6916331,566354,NRM_812,Hona
SEP0201176,2020-09-27,6959415,579798,NRM_703,Hane
SEP0201265,2020-09-24,6961401,607635,NRM_771,Hona
SEP0201294,2020-09-05,6931402,614386,NRM_1057,Hane
SEP0201304,2020-09-20,7073723,582663,NRM_1610,Hane
SEP0201305,2020-09-20,7078915,585183,NRM_931,Hane
SEP0201309,2020-09-20,7078915,585183,BI406910,Hona
SEP0201317,2020-10-12,7077960,579033,NRM_714,Hane
SEP0201322,2020-10-15,7092125,572370,BI407212,Hona
SEP0201325,2020-10-05,7058517,607492,BI406696,Hona
SEP0201328,2020-09-27,7076536,578777,NRM_772,Hona
SEP0201329,2020-09-14,7059431,582159,NRM_1174,Hane
SEP0201338,2020-10-29,7086899,572775,NRM_1548,Hane
SEP0201341,2020-09-13,7089908,575024,NRM_714,Hane
SEP0201344,2020-09-28,7094081,572785,NRM_1426,Hane
SEP0201345,2020-09-19,7062001,612186,BI406620,Hona
SEP0201346,2020-09-21,7076590,585049,BI406949,Hane
SEP0201349,2020-10-18,7060349,583594,NRM_823,Hona
SEP0201350,2020-09-19,7061634,612791,BI406620,Hona
SEP0201351,2020-10-16,7070310,586292,NRM_1074,Hona
SEP0201360,2020-10-13,7072631,583047,BI040969,Hona
SEP0201363,2020-09-15,7056971,585541,NRM_910,Hona
SEP0201369,2020-09-19,7062620,611972,BI406620,Hona
SEP0201370,2020-09-20,7062389,611551,BI406620,Hona
SEP0201375,2020-09-18,7067348,571626, NRM_1300,Hane
SEP0201380,2020-09-04,7059074,585381,NRM_640,Hane
SEP0201384,2020-09-07,7075887,598532,BI406540,Hane
SEP0201390,2020-09-13,7088126,574859,BI407212,Hona
SEP0201392,2020-10-16,7086942,576545,NRM_714,Hane
SEP0201393,2020-09-14,7058699,582014,NRM_910,Hona
SEP0201395,2020-10-14,7072721,578453,NRM_772,Hona
SEP0201397,2020-09-05,7057863,584847,NRM_910,Hona
SEP0201414,2020-09-10,6984776,574903,BI409202,Hane
SEP0201415,2020-09-06,6955905,579034,NRM_703,Hane
SEP0201420,2020-10-11,6929535,611792,NRM_1057,Hane
SEP0201421,2020-10-16,6973376,610699,NRM_1075,Hona
SEP0201436,2020-09-10,6966393,613923,NRM_1255,Hane
SEP0201437,2020-09-20,6961970,616362,NRM_1255,Hane
SEP0201450,2020-09-12,6955907,579035,NRM_1007,Hona
SEP0201459,2020-08-28,6956407,587020,NRM_660,Hane
SEP0201463,2020-09-07,6965369,568068,BI407349,Hona
SEP0201469,2020-10-16,6972500,638265,BI406593,Hona
SEP0201483,2020-09-24,6961530,607384,NRM_813,Hona
SEP0201497,2020-09-08,6965569,567972,BI407349,Hona
SEP0201504,2020-09-26,7014208,615280,BI406719,Hona
SEP0201505,2020-09-26,7059862,679698,BI406730,Hona
SEP0201512,2020-10-13,7050381,689464,NRM_647,Hona
SEP0201514,2020-10-01,7052521,690147,NRM_647,Hona
SEP0201516,2020-09-24,7002547,614648,BI406675,Hona
SEP0201519,2020-10-10,7058830,678863,NRM_934,Hona
SEP0201520,2020-09-25,7060369,679018,NRM_934,Hona
SEP0201522,2020-10-01,7020516,572405,NRM_734,Hona
SEP0201523,2020-10-16,7021692,575471,NRM_734,Hona
SEP0201525,2020-09-25,7084052,634013,BI414906,Hona
SEP0201526,2020-09-25,7086714,631265,BI414906,Hona
SEP0201531,2020-09-22,7049547,655879,BI406560,Hona
SEP0201533,2020-09-19,7072814,644949,NRM_1237,Hona
SEP0201534,2020-09-27,6996239,617442,NRM_691,Hane
SEP0201540,2020-09-20,7050575,655061,NRM_766,Hane
SEP0201541,2020-09-16,7041016,652597,BI406553,Hona
SEP0201542,2020-08-25,7074734,628518,NRM_1250,Hona
SEP0201544,2020-09-19,7048998,646367,NRM_974,Hona
SEP0201547,2020-09-18,7012474,613769,NRM_838,Hane
SEP0201548,2020-09-19,7012257,614194,NRM_1175,Hane
SEP0201553,2020-10-28,7074838,639702,NRM_768,Hona
SEP0201556,2020-09-19,7072583,645211,NRM_1256,Hane
SEP0201558,2020-09-17,7023558,646621,NRM_1204,Hona
SEP0201559,2020-09-22,7078138,634674,NRM_1256,Hane
SEP0201563,2020-09-18,7047511,641942,BI406553,Hona
SEP0201564,2020-09-27,7016434,603483,BI406712,Hona
SEP0201568,2020-09-22,7064091,672286,NRM_632,Hona
SEP0201571,2020-09-21,7069815,651956,BI406589,Hona
SEP0201577,2020-09-22,7060723,678182,NRM_938,Hona
SEP0201578,2020-09-25,7014369,607710,NRM_1667,Hane
SEP0201579,2020-09-28,7013763,614810,NRM_1175,Hane
SEP0201581,2020-10-16,7009120,620884,NRM_1175,Hane
SEP0201583,2020-09-24,7058613,675438,BI407186,Hane
SEP0201586,2020-09-17,7009447,635304,BI406515,Hona
SEP0201590,2020-09-21,7066371,655509,NRM_1059,Hane
SEP0201598,2020-09-26,7062027,679216,NRM_938,Hona
SEP0201600,2020-09-09,6914910,511183,NRM_929,Hane
SEP0201601,2020-09-21,6931043,497574,BI406845,Hane
SEP0201602,2020-09-22,6907878,512045,NRM_856,Hona
SEP0201605,2020-09-05,6939485,542468,BI041076,Hona
SEP0201607,2020-09-18,6915837,530804,BI409265,Hona
SEP0201609,2020-09-29,6928450,548220,BI409208,Hane
SEP0201618,2020-09-21,6914000,510729,NRM_856,Hona
SEP0201620,2020-09-08,6920967,492049,NRM_1118,Hona
SEP0201623,2020-09-23,6910167,514144,BI406565,Hona
SEP0201627,2020-08-22,6943583,536425,NRM_641,Hane
SEP0201632,2020-10-15,6963109,635318,NRM_1745,Hane
SEP0201636,2020-09-19,6914053,530335,NRM_1236,Hane
SEP0201637,2020-09-18,6909837,510400,NRM_857,Hane
SEP0201640,2020-09-14,6910643,510446,NRM_856,Hona
SEP0201641,2020-08-27,6914371,511276,BI406565,Hona
SEP0201642,2020-08-21,6920622,509122,BI406680,Hona
SEP0201648,2020-09-19,6932512,498203,BI406845,Hane
SEP0201649,2020-09-12,6936205,526967,BI407050,Hane
SEP0201650,2020-09-18,6888990,506626,NRM_1266,Hane
SEP0201654,2020-09-16,6931202,519162,NRM_689,Hane
SEP0201655,2020-10-09,6911717,533999,BI409265,Hona
SEP0201657,2020-09-18,6939127,499761,BI406845,Hane
SEP0201658,2020-09-11,6939946,502417,BI407050,Hane
SEP0201659,2020-09-23,6910713,512776,NRM_1236,Hane
SEP0201661,2020-09-11,6930455,494021,NRM_695,Hona
SEP0201662,2020-09-11,6938062,492630,NRM_613,Hane
SEP0201663,2020-08-22,6933410,516563,BI406680,Hona
SEP0201664,2020-09-01,6938028,523391,BI406665,Hane
SEP0201665,2020-09-13,6914136,524461,BI409265,Hona
SEP0201666,2020-09-09,6914095,530315,NRM_1236,Hane
SEP0201671,2020-09-13,6913887,524422,BI406565,Hona
SEP0201675,2020-08-24,6907615,509167,NRM_1661,Hane
SEP0201681,2020-08-21,6922935,509523,NRM_1536,Hane
SEP0201682,2020-09-07,6916114,522481,NRM_644,Hane
SEP0201684,2020-09-12,6912683,509764,NRM_929,Hane
SEP0201685,2020-08-26,6936207,518582,BI406680,Hona
SEP0201686,2020-10-11,6912554,518670,NRM_696,Hane
SEP0201687,2020-08-25,6912201,524602,NRM_644,Hane
SEP0201690,2020-08-22,6927442,546807,BI409208,Hane
SEP0201695,2020-09-07,6923057,545940,NRM_1453,Hona
SEP0201696,2020-10-10,6899722,515126,BI407281,Hona
SEP0201761,2020-09-15,6976314,629096,NRM_865,Hona
SEP0201775,2020-10-01,7069963,662059,NRM_650,Hona
SEP0201801,2020-10-03,6931706,492228,NRM_695,Hona
SEP0201803,2020-09-29,6921664,491473,NRM_646,Hane
SEP0201806,2020-09-26,6924808,492001,NRM_646,Hane
SEP0201809,2020-09-18,6909970,512594,NRM_1236,Hane
SEP0201810,2020-09-16,6922501,508723,NRM_736,Hane
SEP0201812,2020-09-29,6919128,490109,NRM_694,Hane
SEP0201813,2020-10-08,6921627,494176,NRM_1118,Hona
SEP0201815,2020-09-09,6939950,545419,NRM_951,Hona
SEP0201822,2020-09-10,6919241,492606,NRM_1607,Hona
SEP0201823,2020-09-19,6931213,495485,BI406845,Hane
SEP0201824,2020-08-31,6934859,492637,NRM_695,Hona
SEP0201827,2020-09-27,6930376,491830,BI406845,Hane
SEP0201829,2020-09-07,6933466,493186,BI406845,Hane
SEP0201831,2020-09-07,6933189,496896,BI406845,Hane
SEP0201836,2020-08-24,6922748,504962,NRM_736,Hane
SEP0201837,2020-09-18,6909385,513916,NRM_1268,Hona
SEP0201838,2020-10-16,6924558,493768,NRM_646,Hane
SEP0201842,2020-10-30,6916769,522902,NRM_644,Hane
SEP0201844,2020-10-18,6919001,495960,NRM_646,Hane
SEP0201847,2020-10-25,6920488,493488,NRM_646,Hane
SEP0201852,2020-10-03,6928011,494804,NRM_736,Hane
SEP0201853,2020-10-14,6919387,492608,NRM_646,Hane
SEP0201858,2020-09-23,6910280,513285,NRM_1236,Hane
SEP0201860,2020-10-09,6912222,511150,NRM_644,Hane
SEP0201861,2020-09-11,6920523,491998,NRM_646,Hane
SEP0201862,2020-09-09,6940254,545096,NRM_932,Hona
SEP0201865,2020-10-10,6924503,492725,NRM_646,Hane
SEP0201866,2020-09-10,6939696,492776,NRM_695,Hona
SEP0201868,2020-09-10,6945110,544730,NRM_688,Hane
SEP0201874,2020-09-08,6950134,545255,NRM_932,Hona
SEP0201877,2020-09-12,6945575,544220,NRM_641,Hane
SEP0201878,2020-10-16,6940627,519704,NRM_932,Hona
SEP0201879,2020-10-03,6915210,524391,BI406565,Hona
SEP0201881,2020-09-08,6938985,491380,NRM_695,Hona
SEP0201882,2020-10-17,6940040,541420,NRM_641,Hane
SEP0201885,2020-10-15,6940626,545186,NRM_641,Hane
SEP0201888,2020-09-27,6936186,522346,NRM_689,Hane
SEP0201889,2020-10-03,6917392,522104,NRM_696,Hane
SEP0201890,2020-10-03,6913292,526528,BI409265,Hona
SEP0201891,2020-10-17,6938361,492676,NRM_695,Hona
SEP0201897,2020-10-29,6921822,509057,NRM_736,Hane
SEP0201898,2020-10-14,6909473,513121,NRM_644,Hane
SEP0201899,2020-10-02,6932982,495603,BI406845,Hane
SEP0201902,2020-09-28,7006328,447200,NRM_1206,Hane
SEP0201904,2020-09-26,7009721,446331,NRM_1206,Hane
SEP0201954,2020-09-21,7069729,488382,NRM_922,Hona
SEP0201957,2020-10-18,7062821,495050,NRM_997,Hona
SEP0201961,2020-09-26,7064453,495492,BI406928,Hona
SEP0201963,2020-10-12,7078608,496004,BI407101,Hona
SEP0201966,2020-09-19,7053771,478184,BI407301,Hona
SEP0202000,2020-10-16,7054948,592251,NRM_912,Hona
SEP0202001,2020-08-22,7068310,602802,BI406575,Hona
SEP0202002,2020-08-21,7055528,600845,BI406696,Hona
SEP0202004,2020-10-16,7018886,606852,BI406712,Hona
SEP0202011,2020-08-22,7085147,586406,BI406654,Hona
SEP0202012,2020-09-13,7076516,578354,NRM_772,Hona
SEP0202013,2020-08-21,7072206,589172,NRM_642,Okänt
SEP0202014,2020-09-18,7087295,600726,NRM_1309,Hane
SEP0202015,2020-08-23,7063207,619079,NRM_1468,Hane
SEP0202017,2020-10-12,7052255,608181,BI406696,Hona
SEP0202020,2020-10-17,7050100,597685,BI414855,Hane
SEP0202021,2020-09-19,7054256,595582,NRM_1310,Hane
SEP0202022,2020-10-17,7057838,611645,BI406620,Hona
SEP0202023,2020-09-27,7049201,602307,BI406696,Hona
SEP0202026,2020-09-23,7084911,588298,BI406654,Hona
SEP0202030,2020-08-23,7056060,614706,BI406620,Hona
SEP0202037,2020-09-13,7013295,585925,BI406711,Hane
SEP0202041,2020-09-19,7077275,583937,BI406949,Hane
SEP0202045,2020-09-10,7042447,603817,BI406692,Hane
SEP0202046,2020-08-22,7055819,625582,NRM_1468,Hane
SEP0202051,2020-08-26,7044324,605801,BI080515,Hane
SEP0202054,2020-10-14,7077944,605115,NRM_1076,Hane
SEP0202055,2020-09-10,6989592,649469,BI406629,Hona
SEP0202059,2020-09-19,7076982,584772,BI406949,Hane
SEP0202060,2020-09-17,7019979,637026,BI406609,Hane
SEP0202064,2020-08-27,7029726,625358,NRM_657,Hane
SEP0202068,2020-09-09,7022058,602854,NRM_773,Hane
SEP0202073,2020-10-17,7012524,613632,NRM_1175,Hane
SEP0202075,2020-09-26,7019031,632734,BI406701,Hane
SEP0202077,2020-09-09,7015253,601379,BI406712,Hona
SEP0202080,2020-08-22,7061920,616196,NRM_1468,Hane
SEP0202083,2020-09-08,7023462,586204,BI406690,Hona
SEP0202084,2020-09-12,7010049,620039,BI406719,Hona
SEP0202085,2020-10-13,7023721,574904,BI406781,Hane
SEP0202095,2020-08-26,7042897,605079,BI080515,Hane
SEP0202097,2020-09-20,7014665,594513,NRM_773,Hane
SEP0202100,2020-09-11,6894355,604170,NRM_1572,Hane
SEP0202106,2020-09-20,7024377,653726,NRM_808,Hona
SEP0202108,2020-09-20,7027583,658575,NRM_875,Hona
SEP0202109,2020-10-06,7019084,657788,NRM_807,Hane
SEP0202110,2020-09-20,7025508,656390,BI406663,Hona
SEP0202111,2020-09-08,7025043,653505,BI406600,Hane
SEP0202117,2020-09-20,7040674,594436,NRM_1200,Hane
SEP0202131,2020-09-05,6990431,655083,BI406629,Hona
SEP0202133,2020-08-21,6992544,647736,NRM_1497,Okänt
SEP0202134,2020-09-30,7002990,662431,NRM_645,Hona
SEP0202135,2020-08-27,7034709,612507,BI406858,Hane
SEP0202141,2020-09-13,6998938,663292,NRM_645,Hona
SEP0202148,2020-08-22,6948725,592976,NRM_660,Hane
SEP0202150,2020-09-05,6988893,648872,BI406629,Hona
SEP0202155,2020-08-22,7014361,655636,NRM_1277,Hane
SEP0202159,2020-08-23,7001411,661514,NRM_1277,Hane
SEP0202161,2020-09-06,6997672,665458,NRM_1671,Hona
SEP0202166,2020-09-19,7023783,654567,BI406663,Hona
SEP0202167,2020-09-07,7025597,658145,BI406663,Hona
SEP0202168,2020-09-03,6913769,558804,NRM_903,Hona
SEP0202169,2020-09-07,7025598,653555,BI406600,Hane
SEP0202185,2020-09-19,7026484,654613,NRM_959,Hane
SEP0202186,2020-08-28,6999634,649782,NRM_959,Hane
SEP0202188,2020-09-20,7032227,633407,BI406597,Hona
SEP0202194,2020-08-30,7034804,616035,BI406609,Hane
SEP0202198,2020-09-27,7002699,663238,NRM_645,Hona
SEP0202199,2020-10-07,7025082,667393,NRM_808,Hona
SEP0202203,2020-10-05,6928784,611461,NRM_1057,Hane
SEP0202204,2020-09-01,6917926,578924,NRM_1573,Hane
SEP0202208,2020-09-13,6899404,603449,NRM_1020,Hane
SEP0202210,2020-08-28,6932135,600527,NRM_2031,Hona
SEP0202231,2020-08-31,6932639,588824,NRM_860,Hane
SEP0202260,2020-09-03,6907192,601581,NRM_880,Hane
SEP0202271,2020-09-06,6943855,595273,NRM_781,Hane
SEP0202283,2020-09-20,6944746,566000,NRM_703,Hane
SEP0202300,2020-09-05,7137131,512935,BI407103,Hona
SEP0202302,2020-09-10,6964590,573364,BI406559,Hane
SEP0202306,2020-09-22,6964410,574802,BI407349,Hona
SEP0202307,2020-09-13,7173645,453110,NRM_1009,Hane
SEP0202309,2020-09-13,6965095,549800,NRM_1422,Hona
SEP0202310,2020-09-11,7126940,511655,NRM_1279,Hona
SEP0202311,2020-09-05,7134716,507649,NRM_720,Hona
SEP0202312,2020-09-13,6994613,550592,NRM_730,Hane
SEP0202313,2020-09-26,7120227,505923,NRM_692,Hona
SEP0202317,2020-08-24,6963876,572042,BI041489,Hane
SEP0202319,2020-09-07,6993277,549713,BI407363,Hona
SEP0202321,2020-09-11,6971816,569979,NRM_960,Hane
SEP0202325,2020-09-19,6973244,569167,NRM_960,Hane
SEP0202327,2020-09-08,6961573,572758,BI407349,Hona
SEP0202333,2020-09-09,6980432,551121,NRM_1123,Hane
SEP0202334,2020-09-01,6960207,566241,BI407349,Hona
SEP0202336,2020-09-01,6971386,568435,BI041489,Hane
SEP0202337,2020-09-07,6964094,573478,BI407349,Hona
SEP0202338,2020-09-09,6977907,549140,BI407362,Hane
SEP0202353,2020-09-10,6976108,558526,NRM_1010,Hona
SEP0202354,2020-09-10,6971525,558118,NRM_1010,Hona
SEP0202355,2020-08-27,6972677,557603,NRM_1010,Hona
SEP0202359,2020-09-25,6973761,561530,NRM_660,Hane
SEP0202362,2020-08-23,6968557,541376,BI406559,Hane
SEP0202363,2020-09-07,6965902,571261,BI041489,Hane
SEP0202365,2020-08-21,6980683,573743,BI041489,Hane
SEP0202368,2020-09-07,6991242,545796,BI080374,Hane
SEP0202370,2020-09-19,6969707,556655,NRM_1010,Hona
SEP0202371,2020-08-26,6976913,547201,BI407302,Hona
SEP0202373,2020-08-25,6988768,508036,NRM_1223,Hona
SEP0202375,2020-10-02,6969516,560666,NRM_660,Hane
SEP0202380,2020-09-19,6990433,549742,BI407363,Hona
SEP0202382,2020-09-09,6978866,547447,NRM_748,Hane
SEP0202384,2020-09-07,6992326,546196,BI080374,Hane
SEP0202391,2020-09-25,6987068,545920,BI407363,Hona
SEP0202396,2020-09-13,6982342,560418,BI407362,Hane
SEP0202397,2020-08-21,6986120,499878,NRM_1169,Hane
SEP0202501,2020-09-17,7008271,582330,NRM_1311,Hona
SEP0202504,2020-09-13,7010568,621790,NRM_838,Hane
SEP0202507,2020-09-08,7036950,570205,NRM_1519,Hane
SEP0202508,2020-09-21,7016576,619668,BI406719,Hona
SEP0202509,2020-09-11,7009201,582553,BI406711,Hane
SEP0202514,2020-09-10,7001202,649713,NRM_1425,Hona
SEP0202516,2020-09-30,7018555,617168,BI406719,Hona
SEP0202519,2020-09-16,7069200,690926,BI406621,Hona
SEP0202520,2020-09-17,7008455,583020,NRM_1172,Hane
SEP0202521,2020-09-15,7010089,580657,NRM_1172,Hane
SEP0202522,2020-08-29,7031890,617787,BI406609,Hane
SEP0202523,2020-08-22,6989945,646705,NRM_882,Hona
SEP0202526,2020-09-13,7015183,596783,NRM_897,Hane
SEP0202531,2020-09-10,7012493,602243,NRM_657,Hane
SEP0202533,2020-09-05,6989613,649441,BI406629,Hona
SEP0202534,2020-10-16,7062108,698757,BI406687,Hona
SEP0202540,2020-09-27,7073261,690192,BI415007,Hona
SEP0202543,2020-08-28,7071986,683249,BI415002,Hane
SEP0202544,2020-09-16,7069168,690054,NRM_1039,Hona
SEP0202548,2020-09-27,7015763,617334,BI406719,Hona
SEP0202550,2020-09-09,7058999,672858,NRM_632,Hona
SEP0202553,2020-09-11,6999427,617146,NRM_699,Hane
SEP0202555,2020-09-01,7001355,645382,BI406629,Hona
SEP0202556,2020-09-07,7014067,607163,NRM_750,Hane
SEP0202559,2020-10-17,7062050,700912,NRM_1077,Hona
SEP0202562,2020-08-21,7032600,618131,NRM_1438,Hona
SEP0202566,2020-09-18,6998853,647576,NRM_1425,Hona
SEP0202567,2020-08-21,7033577,612366,NRM_643,Okänt
SEP0202574,2020-09-14,6994820,646505,BI406629,Hona
SEP0202577,2020-08-27,6997294,646597,BI406629,Hona
SEP0202578,2020-08-28,7001332,641608,BI406515,Hona
SEP0202583,2020-09-08,7054659,671907,NRM_1312,Hane
SEP0202588,2020-08-26,6999964,646717,BI406515,Hona
SEP0202590,2020-09-13,7013729,615748,BI406719,Hona
SEP0202591,2020-09-13,7013078,614683,NRM_1175,Hane
SEP0202592,2020-09-24,7056732,671949,NRM_1091,Hane
