Vecka,Individ,Kon,LnNamn,Long,Lat,LongIndivid,LatIndivid
35,NRM_1096,Hona,Västernorrlands,635900,7009640,635566.5,7012003.5
37,BI080716,Hane,Västernorrlands,584498,7022450,586851,7022175.75
37,NRM_1635,Hona,Västernorrlands,576775,7020142,576775,7020142
37,NRM_734,Hona,Västernorrlands,576571,7020393,576654.8666666667,7018889.733333333
37,NRM_733,Hane,Västernorrlands,598664,6999893,593020.3636363636,6998900.545454546
37,BI406625,Hona,Västernorrlands,615069,6995715,614505,6977905.75
38,BI406717,Hona,Västernorrlands,588307,7009344,586028.4166666666,7009491.5
36,BI406587,Hane,Västernorrlands,617208,6996462,616817.25,6989154.25
34,NRM_1097,Hona,Västernorrlands,613941,6994844,640500.5,6991463.5
36,NRM_691,Hane,Västernorrlands,616696,6980650,620345,6985723.25
37,NRM_1187,Hane,Västernorrlands,621101,7010046,621271,7009861.5
37,NRM_734,Hona,Västernorrlands,576947,7019778,576654.8666666667,7018889.733333333
37,NRM_734,Hona,Västernorrlands,576334,7020698,576654.8666666667,7018889.733333333
35,NRM_733,Hane,Västernorrlands,596779,6987591,593020.3636363636,6998900.545454546
44,NRM_733,Hane,Västernorrlands,589752,6997720,593020.3636363636,6998900.545454546
38,NRM_1363,Hane,Västernorrlands,646208,7009851,644585.5,7009549
41,BI406625,Hona,Västernorrlands,607413,6984080,614505,6977905.75
37,BI080716,Hane,Västernorrlands,586178,7024131,586851,7022175.75
39,BI406701,Hane,Västernorrlands,630362,7018415,632470,7015954
37,NRM_685,Hane,Västernorrlands,588095,7026618,587666,7025575.5
37,NRM_733,Hane,Västernorrlands,604089,6997992,593020.3636363636,6998900.545454546
37,BI406593,Hona,Västernorrlands,600022,6988142,607273.1428571428,6982348.714285715
39,NRM_814,Hane,Västernorrlands,620138,6989067,623666.3333333334,6983627
39,NRM_1351,Hane,Västernorrlands,620699,6988970,620699,6988970
35,NRM_1097,Hona,Västernorrlands,667060,6988083,640500.5,6991463.5
37,NRM_734,Hona,Västernorrlands,576642,7016460,576654.8666666667,7018889.733333333
40,NRM_839,Hane,Västernorrlands,517308,6914526,542455,6923471.25
38,NRM_879,Hane,Västernorrlands,529708,6936739,528213,6937257.875
40,NRM_688,Hane,Västernorrlands,554853,6937039,553867.5714285715,6942199.857142857
42,BI041076,Hona,Västernorrlands,546942,6942907,549532.7857142857,6946263.642857143
39,NRM_770,Hane,Västernorrlands,532364,6941518,531267.6,6944485.2
42,BI041076,Hona,Västernorrlands,553177,6946513,549532.7857142857,6946263.642857143
39,NRM_770,Hane,Västernorrlands,530110,6941726,531267.6,6944485.2
42,NRM_1014,Hona,Västernorrlands,540918,6943396,540918,6943396
40,BI041076,Hona,Västernorrlands,559443,6955903,549532.7857142857,6946263.642857143
40,NRM_1066,Hane,Västernorrlands,562502,6953487,556812.8571428572,6948802.714285715
42,NRM_641,Hane,Västernorrlands,541471,6939845,540879.4375,6942030.4375
39,NRM_694,Hane,Jämtlands,495594,6918501,486987,6918125.6
37,NRM_1079,Hane,Jämtlands,515810,6932945,510393.8333333333,6945469.666666667
39,BI407050,Hane,Västernorrlands,529592,6932241,521600.85714285716,6940512.357142857
38,NRM_1117,Hona,Västernorrlands,519013,6916420,552619.5,6921594.5
42,NRM_932,Hona,Västernorrlands,547764,6943468,545640.3333333334,6943903.555555556
37,NRM_929,Hane,Västernorrlands,516901,6910636,512616,6912743
37,BI409230,Hane,Västernorrlands,520862,6923043,539078,6923720.333333333
44,NRM_641,Hane,Västernorrlands,545345,6940060,540879.4375,6942030.4375
42,NRM_932,Hona,Västernorrlands,547794,6943378,545640.3333333334,6943903.555555556
35,NRM_736,Hane,Västernorrlands,508108,6919728,505305.3333333333,6923193
39,BI041076,Hona,Västernorrlands,547690,6951018,549532.7857142857,6946263.642857143
42,NRM_932,Hona,Västernorrlands,544700,6942601,545640.3333333334,6943903.555555556
40,NRM_932,Hona,Västernorrlands,554046,6937018,545640.3333333334,6943903.555555556
35,NRM_690,Hona,Jämtlands,520810,6922865,503888.8,6944469.8
40,NRM_644,Hane,Västernorrlands,517548,6914559,518256.8181818182,6913046.090909091
42,NRM_688,Hane,Västernorrlands,544930,6940885,553867.5714285715,6942199.857142857
42,NRM_641,Hane,Västernorrlands,544705,6943847,540879.4375,6942030.4375
40,BI041076,Hona,Västernorrlands,554129,6937313,549532.7857142857,6946263.642857143
35,NRM_736,Hane,Västernorrlands,506178,6924348,505305.3333333333,6923193
42,BI041076,Hona,Västernorrlands,559787,6953468,549532.7857142857,6946263.642857143
42,NRM_932,Hona,Västernorrlands,547638,6943074,545640.3333333334,6943903.555555556
40,NRM_689,Hane,Västernorrlands,527696,6937803,522475.2727272727,6938779.909090909
39,BI407050,Hane,Västernorrlands,529907,6932227,521600.85714285716,6940512.357142857
39,NRM_641,Hane,Västernorrlands,542895,6939032,540879.4375,6942030.4375
42,BI041076,Hona,Västernorrlands,558428,6954661,549532.7857142857,6946263.642857143
40,NRM_689,Hane,Västernorrlands,520379,6934575,522475.2727272727,6938779.909090909
39,BI041076,Hona,Västernorrlands,545090,6951391,549532.7857142857,6946263.642857143
42,BI041076,Hona,Västernorrlands,547801,6943131,549532.7857142857,6946263.642857143
42,BI407302,Hona,Jämtlands,541794,6970572,544939.0833333334,6967018.666666667
37,BI406719,Hona,Västernorrlands,617386,7016060,617825.9,7014377.7
36,BI080198,Hane,Västernorrlands,609847,6991496,609847,6991496
35,NRM_900,Hona,Västernorrlands,592518,7006393,591043,7006747
38,NRM_1185,Hona,Jämtlands,589650,7003821,572909.4285714285,7011409.857142857
39,BI406587,Hane,Västernorrlands,616722,6990379,616817.25,6989154.25
35,BI406717,Hona,Västernorrlands,586756,7013011,586028.4166666666,7009491.5
40,NRM_713,Hane,Västernorrlands,584484,7080985,582338.6666666666,7077436
37,BI406593,Hona,Västernorrlands,605579,6983785,607273.1428571428,6982348.714285715
37,BI406719,Hona,Västernorrlands,617893,7016344,617825.9,7014377.7
37,NRM_900,Hona,Västernorrlands,590181,7010467,591043,7006747
38,NRM_737,Hona,Västernorrlands,621569,7017197,623417,7020904.5
37,BI406670,Hona,Västernorrlands,617044,7014574,616382,7014457.75
38,NRM_733,Hane,Västernorrlands,596969,6989337,593020.3636363636,6998900.545454546
42,NRM_733,Hane,Västernorrlands,595332,6997979,593020.3636363636,6998900.545454546
35,NRM_930,Hona,Västernorrlands,585297,7028768,585297,7028768
37,NRM_1361,Hane,Västernorrlands,618235,6995217,618235,6995217
37,BI406717,Hona,Västernorrlands,590429,7005796,586028.4166666666,7009491.5
36,NRM_810,Hane,Västernorrlands,582829,7017078,578259,7018791.166666667
37,NRM_1185,Hona,Jämtlands,584725,7007057,572909.4285714285,7011409.857142857
38,NRM_737,Hona,Västernorrlands,624662,7025526,623417,7020904.5
37,BI406717,Hona,Västernorrlands,589994,7008349,586028.4166666666,7009491.5
39,BI406719,Hona,Västernorrlands,617570,7012823,617825.9,7014377.7
37,BI407107,Hona,Västernorrlands,583520,7016898,581317,7015062
37,BI406717,Hona,Västernorrlands,583053,7008287,586028.4166666666,7009491.5
38,NRM_733,Hane,Västernorrlands,588183,7007266,593020.3636363636,6998900.545454546
38,BI407107,Hona,Västernorrlands,579114,7013226,581317,7015062
39,NRM_838,Hane,Västernorrlands,620095,7008976,618865.3333333334,7010816.166666667
37,NRM_810,Hane,Västernorrlands,581708,7016413,578259,7018791.166666667
37,BI406670,Hona,Västernorrlands,615769,7017044,616382,7014457.75
39,NRM_1352,Hane,Västernorrlands,625304,7004391,625304,7004391
35,BI406717,Hona,Västernorrlands,586868,7012923,586028.4166666666,7009491.5
37,BI406717,Hona,Västernorrlands,585815,7013365,586028.4166666666,7009491.5
37,BI406717,Hona,Västernorrlands,588998,7008217,586028.4166666666,7009491.5
37,BI406717,Hona,Västernorrlands,583056,7008242,586028.4166666666,7009491.5
40,NRM_733,Hane,Västernorrlands,586277,7005912,593020.3636363636,6998900.545454546
37,NRM_1185,Hona,Jämtlands,584642,7007131,572909.4285714285,7011409.857142857
36,NRM_900,Hona,Västernorrlands,590263,7010498,591043,7006747
37,NRM_900,Hona,Västernorrlands,591210,6999630,591043,7006747
39,NRM_699,Hane,Västernorrlands,621219,6998061,622609.8,6995737.2
40,BI406717,Hona,Västernorrlands,579078,7013032,586028.4166666666,7009491.5
38,NRM_957,Hona,Jämtlands,576491,7010436,576218.3333333334,7007282.666666667
36,BI406593,Hona,Västernorrlands,596333,6989362,607273.1428571428,6982348.714285715
38,NRM_1235,Hona,Västernorrlands,631300,7004791,631300,7004791
34,NRM_912,Hona,Västernorrlands,580972,7056826,587250.75,7049048
34,NRM_912,Hona,Västernorrlands,582533,7055298,587250.75,7049048
35,BI406692,Hane,Västernorrlands,595803,7054399,607638.25,7047338.916666667
34,NRM_912,Hona,Västernorrlands,584421,7056878,587250.75,7049048
35,NRM_1125,Hona,Västernorrlands,593064,7089474,589279,7085315.75
34,BI406654,Hona,Västernorrlands,594919,7086546,587375.375,7084762.375
34,BI406654,Hona,Västernorrlands,595771,7087274,587375.375,7084762.375
34,NRM_1481,Hona,Västernorrlands,587770,7073843,587770,7073843
42,NRM_1033,Hona,Västernorrlands,587798,7094999,587798,7094999
38,BI414784,Hona,Västernorrlands,585823,7098236,585823,7098236
39,BI040932,Hona,Västernorrlands,588215,7094753,588215,7094753
34,NRM_1467,Hona,Västernorrlands,579852,7058571,580769.5,7058983
39,NRM_1426,Hane,Västernorrlands,588043,7089571,580414,7091826
37,BI080766,Hane,Västernorrlands,585305,7097851,585305,7097851
34,BI406536,Hona,Västernorrlands,584701,7075670,584701,7075670
36,NRM_1125,Hona,Västernorrlands,589263,7084729,589279,7085315.75
37,BI406654,Hona,Västernorrlands,582332,7082663,587375.375,7084762.375
42,NRM_772,Hona,Jämtlands,579259,7072122,577376.6666666666,7075067.166666667
38,NRM_931,Hane,Västernorrlands,580794,7071708,582988.5,7075311.5
38,NRM_1308,Hona,Västernorrlands,595725,7091219,595725,7091219
40,NRM_1427,Hane,Västernorrlands,594694,7087316,594694,7087316
38,BI040969,Hona,Västernorrlands,582951,7065091,582999,7068861
35,BI406544,Hane,Västernorrlands,582945,7065075,582945,7065075
38,NRM_958,Hane,Västernorrlands,632730,7052183,632730,7052183
34,NRM_1467,Hona,Västernorrlands,581687,7059395,580769.5,7058983
37,NRM_823,Hona,Västernorrlands,598205,7058230,587123,7062184
34,NRM_640,Hane,Västernorrlands,579829,7060233,576883,7062306
36,NRM_691,Hane,Västernorrlands,616738,6980715,620345,6985723.25
37,BI407281,Hona,Jämtlands,513681,6908688,515113.5,6904224.75
39,NRM_644,Hane,Västernorrlands,512560,6909031,518256.8181818182,6913046.090909091
40,NRM_1598,Hane,Västernorrlands,493129,6932406,493129,6932406
37,BI406665,Hane,Västernorrlands,535975,6942435,526778.8947368421,6943378.736842105
38,NRM_839,Hane,Västernorrlands,512361,6907919,542455,6923471.25
35,NRM_903,Hona,Västernorrlands,544013,6922707,551408.5,6918238
37,BI406565,Hona,Västernorrlands,520308,6911494,519805.125,6913034.625
36,NRM_839,Hane,Västernorrlands,552164,6944385,542455,6923471.25
35,NRM_688,Hane,Västernorrlands,554327,6943845,553867.5714285715,6942199.857142857
34,NRM_644,Hane,Västernorrlands,511595,6910885,518256.8181818182,6913046.090909091
36,NRM_879,Hane,Västernorrlands,529322,6936437,528213,6937257.875
38,NRM_1236,Hane,Västernorrlands,508199,6909073,519627.71428571426,6912341.142857143
41,NRM_856,Hona,Jämtlands,510276,6903416,509867.125,6904060.375
35,NRM_1034,Hane,Västernorrlands,551382,6912693,539468,6917018.5
40,NRM_696,Hane,Västernorrlands,520560,6914839,520330.25,6914467.5
38,BI406565,Hona,Västernorrlands,522229,6915967,519805.125,6913034.625
37,BI406565,Hona,Västernorrlands,520182,6911533,519805.125,6913034.625
37,BI041076,Hona,Västernorrlands,540847,6945199,549532.7857142857,6946263.642857143
37,NRM_646,Hane,Jämtlands,492146,6920840,492126.2,6917888.866666666
36,BI407281,Hona,Jämtlands,517030,6907224,515113.5,6904224.75
38,NRM_856,Hona,Jämtlands,509007,6903983,509867.125,6904060.375
36,NRM_902,Hane,Västernorrlands,568706,6939602,567489.6666666666,6939936
39,NRM_644,Hane,Västernorrlands,524153,6914411,518256.8181818182,6913046.090909091
38,BI407050,Hane,Västernorrlands,523064,6934103,521600.85714285716,6940512.357142857
36,BI409208,Hane,Västernorrlands,562632,6918008,553036,6923977.8
37,BI406565,Hona,Västernorrlands,521489,6911648,519805.125,6913034.625
36,NRM_1268,Hona,Jämtlands,514969,6907219,514093.6666666667,6908029
38,BI406720,Hona,Västernorrlands,521997,6937333,521997,6937333
37,NRM_641,Hane,Västernorrlands,533824,6944000,540879.4375,6942030.4375
42,NRM_864,Hona,Västernorrlands,649478,6991751,646483.7142857143,6994958.714285715
38,NRM_864,Hona,Västernorrlands,647469,6989792,646483.7142857143,6994958.714285715
37,BI406629,Hona,Västernorrlands,650257,6993241,650790.7027027027,6993616.378378378
37,NRM_901,Hona,Västernorrlands,647579,6987978,647366.3333333334,6987961
36,NRM_865,Hona,Västernorrlands,630668,6973291,626374.3846153846,6977443.076923077
41,BI080642,Hona,Västernorrlands,668635,7088469,668635,7088469
41,NRM_734,Hona,Västernorrlands,574051,7019866,576654.8666666667,7018889.733333333
42,NRM_1020,Hane,Västernorrlands,601341,6940370,604974,6925098.333333333
38,NRM_1237,Hona,Västernorrlands,650894,7080290,645945.8,7075313
42,BI406629,Hona,Västernorrlands,645996,6992978,650790.7027027027,6993616.378378378
36,NRM_865,Hona,Västernorrlands,628069,6973427,626374.3846153846,6977443.076923077
36,NRM_865,Hona,Västernorrlands,627982,6973631,626374.3846153846,6977443.076923077
40,NRM_696,Hane,Västernorrlands,519987,6913085,520330.25,6914467.5
36,NRM_865,Hona,Västernorrlands,624869,6974044,626374.3846153846,6977443.076923077
39,BI406714,Hona,Västernorrlands,652914,7081439,658940.0909090909,7075739.2727272725
39,BI406781,Hane,Västernorrlands,575755,7023192,575329.5,7023456.5
40,NRM_734,Hona,Västernorrlands,575210,7021949,576654.8666666667,7018889.733333333
40,NRM_734,Hona,Västernorrlands,573044,7020690,576654.8666666667,7018889.733333333
40,NRM_734,Hona,Västernorrlands,573255,7020875,576654.8666666667,7018889.733333333
42,BI406589,Hona,Västernorrlands,639416,7063989,648025.5,7060997.125
39,NRM_1006,Hane,Västernorrlands,671109,7062863,669876.75,7054432.25
37,BI406652,Hona,Västernorrlands,643154,7035149,637247,7069503.666666667
39,NRM_1353,Hona,Västernorrlands,657021,7063754,661573.6666666666,7063132.666666667
38,BI406643,Hona,Västernorrlands,644180,7036118,641089.5,7036456
34,NRM_633,Hane,Västernorrlands,628842,7074338,635549.4444444445,7061961.444444444
39,BI406560,Hona,Västernorrlands,653386,7059527,655525.25,7051812.75
41,NRM_1157,Hane,Västernorrlands,624255,7080349,627797,7076735.5
39,NRM_766,Hane,Västernorrlands,646706,7047185,646276.3333333334,7047663.666666667
42,BI406589,Hona,Västernorrlands,642422,7056631,648025.5,7060997.125
39,BI406693,Hona,Västernorrlands,640122,7052369,633497.5,7061959
39,BI406669,Hane,Västernorrlands,652466,7047643,659128.8571428572,7052234
38,BI406652,Hona,Västernorrlands,643662,7072577,637247,7069503.666666667
38,BI406587,Hane,Västernorrlands,615343,6973616,616817.25,6989154.25
40,BI406730,Hona,Västernorrlands,679945,7060981,679637.2307692308,7063192.538461538
39,NRM_632,Hona,Västernorrlands,672477,7061931,673170.1851851852,7062214.407407408
38,NRM_767,Hona,Västernorrlands,653225,7057045,652284.3333333334,7056092
40,NRM_838,Hane,Västernorrlands,615380,7012483,618865.3333333334,7010816.166666667
38,NRM_879,Hane,Västernorrlands,529849,6932920,528213,6937257.875
37,BI406665,Hane,Västernorrlands,527568,6939851,526778.8947368421,6943378.736842105
36,NRM_879,Hane,Västernorrlands,530018,6932562,528213,6937257.875
37,BI407050,Hane,Västernorrlands,530038,6932931,521600.85714285716,6940512.357142857
41,BI080259,Hona,Jämtlands,514314,6891114,512980,6889756
38,BI407050,Hane,Västernorrlands,525876,6940807,521600.85714285716,6940512.357142857
37,BI406665,Hane,Västernorrlands,525714,6942813,526778.8947368421,6943378.736842105
37,NRM_879,Hane,Västernorrlands,523201,6942171,528213,6937257.875
38,NRM_689,Hane,Västernorrlands,525678,6938594,522475.2727272727,6938779.909090909
37,BI409230,Hane,Västernorrlands,531728,6927215,539078,6923720.333333333
35,NRM_641,Hane,Västernorrlands,541224,6945762,540879.4375,6942030.4375
37,NRM_1034,Hane,Västernorrlands,549785,6914767,539468,6917018.5
38,NRM_1453,Hona,Västernorrlands,551591,6916960,548765.5,6920008.5
37,BI409194,Hane,Västernorrlands,554457,6917314,554457,6917314
36,NRM_1268,Hona,Jämtlands,513396,6907483,514093.6666666667,6908029
43,NRM_951,Hona,Västernorrlands,549113,6943742,550923.6666666666,6946174.333333333
38,NRM_879,Hane,Västernorrlands,529899,6934141,528213,6937257.875
38,BI406665,Hane,Västernorrlands,525991,6937779,526778.8947368421,6943378.736842105
44,NRM_689,Hane,Västernorrlands,522056,6942156,522475.2727272727,6938779.909090909
42,NRM_689,Hane,Västernorrlands,529715,6932654,522475.2727272727,6938779.909090909
36,BI406665,Hane,Västernorrlands,527797,6937870,526778.8947368421,6943378.736842105
38,BI407050,Hane,Västernorrlands,525868,6938853,521600.85714285716,6940512.357142857
37,NRM_1066,Hane,Västernorrlands,551290,6944030,556812.8571428572,6948802.714285715
40,BI409265,Hona,Västernorrlands,530085,6916434,530162.6666666666,6914035.166666667
38,NRM_641,Hane,Västernorrlands,540009,6938853,540879.4375,6942030.4375
40,NRM_735,Hona,Jämtlands,517490,6895127,517490,6895127
36,NRM_855,Hona,Jämtlands,514294,6906696,512682.5,6902659.5
38,NRM_1066,Hane,Västernorrlands,565132,6937801,556812.8571428572,6948802.714285715
40,BI409208,Hane,Västernorrlands,561139,6920351,553036,6923977.8
37,NRM_812,Hona,Västernorrlands,561744,6915494,574314.5,6917524.25
36,BI406665,Hane,Västernorrlands,527562,6939571,526778.8947368421,6943378.736842105
41,NRM_1066,Hane,Västernorrlands,562567,6945623,556812.8571428572,6948802.714285715
42,NRM_1034,Hane,Västernorrlands,526353,6919950,539468,6917018.5
38,NRM_689,Hane,Västernorrlands,519939,6935716,522475.2727272727,6938779.909090909
37,NRM_902,Hane,Västernorrlands,562908,6941253,567489.6666666666,6939936
34,BI409208,Hane,Västernorrlands,546382,6925638,553036,6923977.8
34,NRM_641,Hane,Västernorrlands,534520,6944112,540879.4375,6942030.4375
37,BI406665,Hane,Västernorrlands,535334,6942470,526778.8947368421,6943378.736842105
36,BI406665,Hane,Västernorrlands,531053,6941241,526778.8947368421,6943378.736842105
36,NRM_815,Hona,Jämtlands,541600,6971011,546325.5,6971905.5
39,BI407050,Hane,Västernorrlands,528504,6938276,521600.85714285716,6940512.357142857
36,NRM_879,Hane,Västernorrlands,526976,6941137,528213,6937257.875
34,BI041076,Hona,Västernorrlands,540983,6940686,549532.7857142857,6946263.642857143
36,NRM_879,Hane,Västernorrlands,526731,6941956,528213,6937257.875
37,NRM_688,Hane,Västernorrlands,563259,6947032,553867.5714285715,6942199.857142857
36,NRM_641,Hane,Västernorrlands,540997,6942256,540879.4375,6942030.4375
41,NRM_641,Hane,Västernorrlands,537045,6938019,540879.4375,6942030.4375
39,NRM_690,Hona,Jämtlands,521190,6928271,503888.8,6944469.8
41,BI407050,Hane,Västernorrlands,530294,6940339,521600.85714285716,6940512.357142857
40,NRM_1034,Hane,Västernorrlands,530352,6920664,539468,6917018.5
37,NRM_690,Hona,Jämtlands,522703,6933470,503888.8,6944469.8
38,NRM_689,Hane,Västernorrlands,519807,6934717,522475.2727272727,6938779.909090909
37,BI406665,Hane,Västernorrlands,524340,6942710,526778.8947368421,6943378.736842105
36,NRM_770,Hane,Västernorrlands,528532,6936885,531267.6,6944485.2
35,BI406680,Hona,Västernorrlands,507960,6926265,513056.75,6929126
34,NRM_644,Hane,Västernorrlands,518563,6914923,518256.8181818182,6913046.090909091
34,BI407050,Hane,Västernorrlands,509583,6931373,521600.85714285716,6940512.357142857
35,NRM_690,Hona,Jämtlands,521936,6923997,503888.8,6944469.8
